yj13.2,yj72.18a,yj6.2,yj10.2,yj21b,yj1.1.1
26039.93699494236,2.0,39.999999999999936,2318.766118015466,25.033459828997366,5.0
23555.636029689915,2.0,39.99999999999996,2448.695496494489,22.76920231801376,5.0
15589.491850197232,2.0,48.48338712445802,1337.6588416904726,24.758306437770937,5.0
34586.40935765357,2.0,39.99999999999994,2581.0508024164933,22.63571940535488,5.0
25400.732341358475,3.0,39.999999999999986,3050.0946669247246,37.25703208404353,5.0
13484.56979856531,1.0,39.99999999999998,6157.906421353287,30.797494290115313,5.0
23817.75110563247,2.0,29.992282127985835,5080.801528774228,27.999999999999957,5.0
25804.8965203595,2.0,39.999999999999986,2084.0829992706376,28.36655877031205,5.0
13938.468735821714,3.0,39.99999999999996,7439.886958306354,29.999999999999964,5.0
20365.23033560999,2.0,31.49337811495213,5084.5381626955495,27.999999999999925,5.0
12924.682065479346,3.0,50.90013701773129,1490.58976753502,0.0,5.0
15442.701033789777,2.0,47.69050162165908,1158.0949038341746,25.154749189170406,5.0
28081.213083514245,2.0,28.13860300716767,5076.187223436628,27.99999999999993,5.0
14528.434139953268,1.0,39.99999999999997,6630.9900037376765,30.43754000234104,5.0
13543.290929000235,3.0,39.99999999999994,9493.305649457474,29.999999999999954,5.0
9498.717294532027,1.0,39.999999999999964,3300.864245352889,30.62822727814489,5.0
9507.56031158475,3.0,37.95175390691446,1063.448460470912,0.0,5.0
13043.284960385508,2.0,34.676832625919296,5092.462636195038,28.0,5.0
5980.772392868157,1.0,34.85520977026584,4891.069842849131,31.528673323221327,5.0
23578.90219728094,2.0,30.09612947944302,5081.060033136253,27.999999999999897,5.0
23442.7587132398,1.0,39.999999999999964,7868.778773533622,23.246323966556112,5.0
29369.89400409426,2.0,40.0,2237.6692491950043,26.731839509102873,5.0
13351.4158671179,3.0,39.99999999999994,10490.324792824882,29.999999999999954,5.0
31980.36413857488,2.0,39.999999999999986,2511.747323987417,23.213541692669168,5.0
21107.312958065373,2.0,40.00000000000002,1424.2921420300881,37.09042882333448,5.0
11870.317359695066,2.0,39.999999999999986,2238.5230031310507,23.915494040953295,5.0
10689.3267009373,3.0,42.42978104755802,1211.1696353506672,0.0,5.0
9220.563433985926,3.0,36.864246410723446,1027.573759406731,0.0,5.0
14400.064702256479,3.0,40.00000000000001,5041.346936889364,30.000000000000007,5.0
16003.061156667813,2.0,50.71726738705517,1843.563232215888,23.64136630647236,5.0
33485.99635801403,2.0,39.999999999999964,2263.1159769275655,27.02590020421536,5.0
13986.991740198426,3.0,39.99999999999993,7187.752242191186,29.999999999999943,5.0
14012.979236489584,3.0,40.000000000000014,7052.71629204587,30.00000000000001,5.0
38102.049435436085,2.0,40.00000000000002,3442.3155341973275,10.828681985640623,5.0
25578.779163249626,2.0,40.00000000000004,2488.358303790115,22.523707000496632,5.0
13477.955310941497,3.0,39.999999999999936,9832.801888881479,29.99999999999995,5.0
19071.710931569585,2.0,39.99999999999994,1528.029983674465,35.27425963164963,5.0
14475.208765302308,2.0,39.99999999999992,1342.6903266472038,37.19976846342849,5.0
13216.654608547691,3.0,39.99999999999997,11190.569802575961,29.99999999999998,5.0
15326.166442952963,3.0,59.99999999999978,1790.7760792223373,0.0,5.0
30567.157023701755,2.0,39.99999999999994,3841.797931572782,3.883533365122119,5.0
33830.49385073647,2.0,39.99999999999993,2152.7309816370775,28.666565067822898,5.0
29410.958665776245,2.0,40.000000000000014,3229.377568647514,12.49448097927145,5.0
2863.228172669376,1.0,34.09801228094676,4781.94276513409,33.78463499058348,5.0
33279.00734805623,2.0,39.99999999999995,1865.0394710949872,32.7103188539661,5.0
15925.456163256957,2.0,50.29808670718568,1748.631748952902,23.850956646407106,5.0
16328.51166467047,2.0,33.24847318927366,5088.907064223734,27.999999999999957,5.0
9907.129556260854,3.0,39.46582804064095,1113.394743256724,0.0,5.0
12699.19622996964,3.0,39.999999999999964,13879.38149220845,29.99999999999997,5.0
30144.52183347031,2.0,40.00000000000001,1959.9842982005987,30.844361834591634,5.0
29592.247262331803,2.0,39.999999999999964,2080.6084234460404,29.023338688012696,5.0
25893.62006706944,2.0,39.999999999999986,2358.596744659937,24.437926020634094,5.0
24022.278572323055,2.0,40.0,2433.2027183260616,23.066499375815724,5.0
21604.60350552219,2.0,30.954520214990303,5083.1968005865265,27.999999999999975,5.0
13091.360060627598,3.0,39.99999999999997,11841.623991746752,29.99999999999998,5.0
20894.46334194731,2.0,31.263276807848946,5083.965375989856,27.999999999999936,5.0
3597.027034487375,2.0,38.78390128935327,5102.686234276122,27.99999999999997,5.0
12636.600142330823,3.0,39.999999999999964,14204.642612979203,29.99999999999997,5.0
6487.726784123332,2.0,37.52707531125068,5099.557655920331,27.999999999999986,5.0
33606.16811011754,2.0,39.99999999999995,2533.1919481796476,23.16604614692642,5.0
38474.27877271497,2.0,39.99999999999994,2366.056628158527,26.346668819316683,5.0
15711.465480028764,2.0,39.999999999999986,2060.2061635713085,27.09215945642823,5.0
21507.722458009295,2.0,40.00000000000001,3146.5090559433706,12.418331841493305,5.0
25911.62416143304,2.0,39.99999999999995,2297.6395624378297,25.31634074027672,5.0
8177.724362610086,3.0,32.91265182568621,897.2185435010301,0.0,5.0
12205.028067275553,2.0,35.041292144662755,2376.9756050332576,27.99999999999993,5.0
40764.88687782787,2.0,59.99999999999966,32133.72585835711,19.000000000000117,5.0
31471.319556160626,2.0,39.999999999999964,2619.522087226669,21.58400195339766,5.0
12906.30903119867,3.0,39.999999999999964,12803.184170701268,29.99999999999997,5.0
20268.145148622956,2.0,40.0,2235.7468312688457,25.30101286344447,5.0
10000.608247872486,1.0,40.19156036566468,4557.729766849884,32.15352920216667,5.0
20634.380183634337,1.0,39.999999999999936,6652.167539449466,24.297244686421298,5.0
13264.510964203977,3.0,39.999999999999964,10941.899119408303,29.99999999999997,5.0
15143.455829481,2.0,46.074139031100685,792.0391034257377,25.962930484449604,5.0
29344.219589984456,2.0,39.99999999999994,2646.843343205665,20.850745221655288,5.0
22188.975192513586,2.0,39.99999999999997,1993.0151276094246,29.095164581336963,5.0
9611.931490242501,3.0,38.34724406041801,1076.4948910292858,0.0,5.0
14364.248388640453,3.0,39.99999999999996,5227.455282443544,29.999999999999964,5.0
31091.495584198987,2.0,39.99999999999997,2733.595300845612,19.884702432087092,5.0
15520.18819883935,1.0,47.483058589705415,3733.730551137596,32.438607619677256,5.0
29139.628883398345,2.0,39.999999999999964,2191.1440902137747,27.363185082349222,5.0
15062.219285770689,2.0,45.63534265826351,692.6652233104513,26.18232867086819,5.0
28438.573055734912,2.0,42.55306195736621,5075.80045490669,27.72346902131684,5.0
29022.860800129085,2.0,39.99999999999994,2507.976062098148,22.793806473963038,5.0
12761.790440638875,3.0,39.99999999999995,13554.130124526959,29.99999999999996,5.0
27674.6170328571,2.0,39.99999999999995,2313.8327160704403,25.36625478167247,5.0
40898.59992856292,1.0,59.99999999999985,7594.238355214231,24.6048457490953,5.0
14289.28441757905,3.0,39.999999999999915,5616.982266710485,29.999999999999932,5.0
15784.321354753733,2.0,49.53575193488021,1575.9867269828144,24.23212403255984,5.0
15726.625138710477,2.0,49.22410782534632,1505.4089036927435,24.387946087326785,5.0
25194.762414857592,2.0,29.39358155875752,5079.311202545522,27.999999999999964,5.0
25819.380780174237,1.0,47.999999999999986,3517.3835749714135,30.533488207211334,4.0
25832.12497905616,1.0,48.00000000000002,2779.380436718712,26.590511859108233,4.0
34941.063454456846,2.0,40.000000000000014,5100.2357001247,28.47020279967853,4.0
19979.061412894476,1.0,48.00000000000001,5276.581389009481,23.259858009419897,4.0
32632.803821042668,1.0,40.000000000000014,1359.7726761092183,14.029092604827824,4.0
30518.224990518404,1.0,40.00000000000002,6015.870313463688,26.619392384895818,4.0
20000.000000000015,2.0,40.00000000000002,11846.680569748976,24.174246685978538,4.0
51793.479216571184,2.0,40.00000000000001,6749.788042621459,22.39498535150562,4.0
45541.721879845616,3.0,50.27222466465349,1778.5079130583017,29.37018651722401,4.0
24890.226135240348,3.0,40.00000000000003,3711.481170152866,26.90956289403171,4.0
20834.73438901709,2.0,54.972310269269606,7988.479074932167,28.594096143996826,4.0
17289.546626480773,1.0,55.65299319383739,10593.53015289748,23.61766320738054,4.0
12486.004886395636,2.0,48.000000000000014,2347.574960232128,27.42047754826196,4.0
11807.159907579187,3.0,40.00000000000003,9862.201301183377,29.069196846269698,4.0
26339.7532261795,2.0,43.440664012315466,3950.7822689132245,27.639163079153775,4.0
28373.267205760276,2.0,40.00000000000001,11937.549189462712,20.502496611451825,4.0
17999.999999999993,3.0,35.27987100957718,12927.997646903748,21.98957301430084,4.0
42973.86565074561,1.0,42.64466154102162,2585.361104622233,43.59838115928413,4.0
16862.60220584525,2.0,48.0,3663.917468981756,11.574121411329251,4.0
10000.0,2.0,40.00000000000001,3803.073586991863,25.512834809713024,4.0
32258.061286286636,2.0,40.000000000000014,1003.5930776265322,27.957083110305895,4.0
7354.533935513273,1.0,48.00000000000002,5427.307115263986,27.825196985829162,4.0
20000.00000000001,2.0,60.0,9262.134597623488,32.674030569957665,4.0
43392.56704546294,2.0,59.999999999999986,591.1801404472847,13.509712727913842,4.0
18014.471324625294,3.0,40.000000000000014,2897.9401539370256,27.586520068120354,4.0
14336.614227255039,1.0,40.00000000000001,14611.963522212613,29.328192945623442,4.0
39132.17004870055,2.0,59.999999999999986,11407.721465648603,23.901071500097842,4.0
14100.734695960613,2.0,40.00000000000001,12353.225936036313,32.861017224481586,4.0
12127.96200924007,2.0,50.484504574224346,8480.19635898343,32.42815682182705,4.0
7195.1955585242285,3.0,40.00000000000003,8822.524676888746,30.22125255522906,4.0
22560.501379807713,2.0,60.0,14766.430886892902,24.72173915570688,4.0
41480.276170009376,2.0,40.000000000000014,1547.7821171109085,25.013206337281257,4.0
28828.122774572683,1.0,32.992757093370095,14505.632370453195,32.446702831681044,4.0
37779.29348257568,2.0,40.000000000000036,10313.256261039955,28.154272425413552,4.0
12758.538623615037,1.0,40.000000000000014,7334.515387112727,30.77014479511419,4.0
28813.504441568373,1.0,43.890874085352735,6107.054099711517,43.35124808650072,4.0
11934.60970438861,2.0,48.000000000000014,883.0485495903374,11.16222538128914,4.0
29909.131901227254,2.0,59.99999999999999,5871.559751802499,27.367531915464795,4.0
30893.86885330618,3.0,39.99999999999998,6122.050719623883,28.621968294341993,4.0
30112.07861342949,3.0,40.00000000000001,2628.1912092724046,30.011537876988484,4.0
24342.956306066608,2.0,48.00000000000003,6174.533331040949,27.52741194568884,4.0
35174.96752282559,2.0,28.94709283329116,17035.5697008959,33.04866510891451,4.0
32977.81155806294,3.0,43.88512687114222,3075.7403599664403,27.973073952031033,4.0
14989.422045051746,2.0,40.00000000000002,10538.536224395326,27.363786633405166,4.0
18000.0,2.0,60.0,1155.8642626758492,37.16309875881962,4.0
12798.102603540974,2.0,59.99999999999999,5602.162657400103,28.946212999258055,4.0
41508.95052499302,3.0,39.99999999999999,3069.4903563027665,34.18210440734244,4.0
21173.21895385403,3.0,55.50104699478624,3961.144404370136,30.745988485792008,4.0
7966.13017461929,2.0,48.00000000000001,2599.690999790826,14.549317902449697,4.0
9999.999999999996,2.0,44.13906402432242,6202.058519738851,15.960511591142634,4.0
17999.999999999996,3.0,35.95678658984377,2708.1172871229574,15.687965484666393,4.0
16781.757123797077,2.0,48.00000000000002,16927.6590176897,18.449451041543824,4.0
23398.781467858942,2.0,53.91564697811374,2870.1167909910873,26.28549357198864,4.0
20000.00000000001,2.0,40.00000000000002,2898.901510601146,12.554627067745038,4.0
21529.434302188267,3.0,40.00000000000001,5486.70800127204,20.222486765437004,4.0
29306.466193439,3.0,40.00000000000002,7553.688400327353,26.84286498109838,4.0
22920.037487340844,1.0,48.000000000000036,1918.167762682162,32.091618410648714,4.0
14542.625368993118,2.0,48.00000000000002,9010.909384156497,26.63782719427231,4.0
18000.0,1.0,40.00000000000002,16322.872357314467,40.16733587715528,4.0
41860.620367458774,2.0,48.000000000000014,8756.320631311493,41.0769569629128,4.0
18000.0,1.0,48.000000000000014,13100.830722364415,28.02119533564129,4.0
30322.42711690929,2.0,40.000000000000014,2967.269208173128,24.828076047569994,4.0
7043.754686080901,3.0,40.000000000000014,2740.5482167606524,27.922424986958674,4.0
13335.032962253725,3.0,40.00000000000001,4726.52563879192,42.32810256232507,4.0
25145.644574566868,2.0,40.00000000000003,4006.7638155873333,33.018851191372114,4.0
21651.852908158715,3.0,32.09828096856999,8129.713176693798,25.900331065784567,4.0
36934.92702995674,3.0,60.00000000000001,8301.345641876063,32.54639234650982,4.0
13755.345513525024,2.0,47.99999999999999,8155.951637771184,27.826970998641144,4.0
29333.093824078584,3.0,40.00000000000003,5968.505744228098,31.46976021611475,4.0
6657.375781432428,2.0,40.00000000000003,2123.993744077161,29.627349255913668,4.0
25742.60411047957,2.0,40.00000000000004,3723.3006153459582,28.614766629412426,4.0
32302.698139202614,1.0,41.96438839943478,3735.8022136192767,24.614994234937573,4.0
21087.193915271466,3.0,34.677923492032946,2373.5172973539065,20.95645895471849,4.0
15989.12403871236,2.0,37.20482610840209,7252.786295782626,17.754730745566622,4.0
17999.999999999996,1.0,44.83737302038442,2428.909822487039,26.3918299512779,4.0
33865.27808912721,3.0,40.000000000000014,5679.310357379027,22.96592987946694,4.0
16759.478231088997,3.0,46.70554029972467,2102.3271500952724,16.504871418105523,4.0
32864.91365315104,3.0,50.443594322784875,4878.468854747929,34.656866185987745,4.0
28029.329887886684,3.0,53.45082802353094,4475.492547281425,29.50660422924767,4.0
963.8640167566464,1.0,40.00000000000003,12326.702132396227,28.357937105033624,4.0
29236.816604916596,2.0,37.77867779043493,6496.466838218503,27.77406863952131,4.0
8905.097709959722,3.0,48.000000000000014,2131.4258971207996,24.370939805040344,4.0
12088.607363545445,2.0,48.00000000000002,1629.138785389854,33.65492836199579,4.0
17999.999999999993,3.0,47.99999999999995,549.3706130329201,31.53690980261647,4.0
20922.365147697936,1.0,40.00000000000001,10765.374239048917,33.307194847754246,4.0
9999.999999999998,2.0,40.0,4618.491800297124,13.612429183480213,4.0
20000.000000000004,2.0,44.693702015224176,2481.955886867777,12.661928818430821,4.0
18000.0,2.0,48.000000000000036,6561.121674200596,21.622411232637596,4.0
24968.692736570905,2.0,48.000000000000014,2283.5412411621464,27.415819457029105,4.0
30402.037782270185,2.0,40.00000000000004,2118.355151294811,34.48427540970161,4.0
15525.382431879338,2.0,40.000000000000014,790.2126503184145,39.1628910905513,4.0
28582.735822313694,1.0,44.472932359083565,1740.5846629568377,31.364565444143363,4.0
10070.43924909835,2.0,32.33685322461622,14113.137998663919,24.748722771085056,4.0
27196.558863997045,3.0,40.00000000000003,16398.090208819496,26.93870700567125,4.0
48931.65011580549,1.0,48.000000000000014,18971.920617894197,28.79299609694592,4.0
16281.933636172182,2.0,40.000000000000014,3617.8064456992233,31.706403146206103,4.0
20000.000000000004,2.0,45.06188929939357,5243.577398583164,14.3200261947659,4.0
20000.000000000004,3.0,39.99999999999998,7957.800962693632,13.589233273446737,4.0
27933.275541991774,2.0,48.00000000000002,7059.83771730189,21.266781681934127,4.0
28073.12928011598,2.0,39.99999999999999,8401.628399006106,14.231303594527569,4.0
18560.68255989199,2.0,48.00000000000002,17190.023539722373,37.52414119415536,4.0
26775.92481004557,1.0,55.83852931101339,5119.358472411128,26.892557266251476,4.0
17803.430540731275,3.0,42.641108949577955,15600.996211135489,44.14357019629781,4.0
9999.999999999996,2.0,59.999999999999986,12478.918514043384,42.85442290224091,4.0
31592.697715696348,2.0,55.01873448767751,1014.6208479151146,13.714597818505696,4.0
11681.035367899567,2.0,54.20012030960512,7598.805702176833,29.104121651228642,4.0
13463.336462869254,3.0,39.99999999999999,3566.2808854745754,28.943006485556293,4.0
25698.42988196553,1.0,40.00000000000001,18732.859156833973,32.89094091316139,4.0
21127.84572258514,2.0,33.888309327482105,9024.885376384691,25.24389561311937,4.0
11675.741435039148,2.0,34.076864566960865,4543.436413847816,13.546154597957592,4.0
20000.000000000007,1.0,40.000000000000036,16553.145543421502,27.429767168592342,4.0
25980.491808109753,3.0,33.63645414756375,2838.7403488378486,23.24027193438749,4.0
28065.51268215375,2.0,59.99999999999999,10589.349019535792,31.004953751605655,4.0
20000.00000000001,2.0,24.309776072156765,4907.087341531091,16.037869534425056,4.0
17194.331912649428,2.0,40.0,7017.160581618384,36.90371538889032,4.0
17999.999999999996,2.0,48.00000000000001,2777.2974674706884,14.554627971409783,4.0
10271.665406917666,2.0,48.000000000000014,14752.29017183318,26.208830495311748,4.0
13267.10827983053,2.0,40.00000000000002,9373.567636133852,22.184921221184684,4.0
42393.23247954441,3.0,48.00000000000002,1909.241405605665,31.50408311599668,4.0
15087.839856112578,1.0,29.252932569753188,11110.405014792195,33.847826298367536,4.0
2816.5037733588993,3.0,40.00000000000003,6486.999885620006,12.436878561557256,4.0
10698.156203050628,3.0,48.0,7531.7104518350425,33.23041203322857,4.0
