,ЗП,Отпуск^3,РабочаяНеделя^3,РабочаяНеделя^2 Образование,ЗП^3,Образование^3,Удовлетворенность
0,-0.14225633265021417,5.267249501321835,-0.06508429295198004,-0.04999424710324272,-0.0028788220824576016,-0.02949902859476922,3.0
1,-0.7101621180508007,-0.5388891479447488,23.26593261362207,-2.5181574555077706,-0.3581562271137056,-0.02949902859476922,4.0
2,0.2633906569216333,-1.1808458753906501,0.7303773002304058,-1.4969582114907591,0.018272631516979825,-6.28831801086874,4.0
3,0.9124258402365893,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,0.759613594408433,1.8509205058935252,1.0
4,1.0746846360653284,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,1.2412038683680975,1.8509205058935252,1.0
5,-1.4437842770812785,0.004024568061274,-0.06508429295198004,-0.04999424710324272,-3.0095871507139957,-0.02949902859476922,3.0
6,-0.9535503117939091,5.256819816551348e-05,-0.06508429295198004,-0.2986498445377922,-0.8670234373671,-6.28831801086874,2.0
7,0.2633906569216333,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,0.018272631516979825,1.8509205058935252,2.0
8,-0.1708768562282149,-0.5388891479447488,-0.00044845460898603276,-0.010814102792749337,-0.004989416236371612,-6.28831801086874,2.0
9,-0.5479033222220616,-4.6157012980988785,-0.06508429295198004,0.19866135033130675,-0.16447950919461685,1.8509205058935252,1.0
10,-0.5794878527713568,1.9695737027798206,-0.06508429295198004,-0.2986498445377922,-0.1945955972754436,-6.28831801086874,1.0
11,0.9124258402365893,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,0.759613594408433,1.8509205058935252,1.0
12,-0.8572322451115809,0.45136553685006564,-0.06508429295198004,-0.04999424710324272,-0.6299346482564562,-0.02949902859476922,2.0
13,-1.0346797097082787,-4.6157012980988785,0.7303773002304058,0.9957739644718269,-1.1076888845930248,1.8509205058935252,3.0
14,-0.14225633265021417,1.450169830220434,-0.06508429295198004,0.19866135033130675,-0.0028788220824576016,1.8509205058935252,2.0
15,-0.7101621180508007,-2.197922782889196,23.26593261362207,-2.5181574555077706,-0.3581562271137056,-0.02949902859476922,1.0
16,-0.7912915159651701,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,-0.49546106068782136,-0.02949902859476922,2.0
17,-1.1863916838081496,5.256819816551348e-05,-0.06508429295198004,-0.2986498445377922,-1.6698762245483743,-6.28831801086874,3.0
18,-0.7101621180508007,-4.6157012980988785,0.015468040557475993,-0.01918195081375648,-0.3581562271137056,-0.02949902859476922,3.0
19,0.9124258402365893,5.256819816551348e-05,-0.06508429295198004,0.19866135033130675,0.759613594408433,1.8509205058935252,2.0
20,-0.6046939007621203,5.256819816551348e-05,-1.1697482980371656,1.363088970238597,-0.22110917511027403,1.8509205058935252,2.0
21,-0.5479033222220616,5.267249501321835,-1.1697482980371656,1.363088970238597,-0.16447950919461685,1.8509205058935252,1.0
22,-1.278067903451387,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,-2.087669686540508,-0.02949902859476922,3.0
23,0.2633906569216333,5.256819816551348e-05,-1.1697482980371656,1.363088970238597,0.018272631516979825,1.8509205058935252,2.0
24,-0.8724209138795397,5.267249501321835,-0.06508429295198004,-0.04999424710324272,-0.6640154800854927,-0.02949902859476922,2.0
25,-0.38564452639332264,5.256819816551348e-05,-8.374853747423945,5.0634603088214725,-0.057353709845180005,1.8509205058935252,3.0
26,-0.9535503117939091,-0.0005957425484805928,0.7303773002304058,-0.25059212350946614,-0.8670234373671,-0.02949902859476922,3.0
27,-1.1969385055370176,5.256819816551348e-05,0.7303773002304058,-1.4969582114907591,-1.7148080571193478,-6.28831801086874,3.0
